emp_id,income,expected_income,risk_score,quality
7572022,1830,600,64500,0.772511
2252883,4130,600,41450,0.770713
7564411,4625,1100,59900,0.407313
1607618,2680,700,77050,0.780751
5795913,3270,850,76600,0.541886
9081143,5150,2700,56550,0.758999
3027536,3290,900,43300,0.462712
6629587,2055,900,73500,0.709189
7531312,3785,700,82350,0.889355
3652793,6510,400,36100,0.587635
5491050,3770,700,49500,0.728235
1258618,1645,400,37300,0.520636
4035165,2795,400,54150,0.596263
4640775,1960,1000,68050,0.828233
9553891,5150,2800,80550,0.712011
3409880,4515,1600,83850,0.614558
4924478,2860,1300,71100,0.698998
7607883,2780,500,59150,0.658776
1919258,2245,400,57250,0.64353
2207875,2255,800,32550,0.546956
2913020,7265,1200,54450,0.633942
9760108,4345,1100,66600,0.712945
4946898,2788,1350,85250,0.595404
7761383,6650,900,74950,0.764193
7208836,2437,1200,73950,0.407929
4068990,2505,400,70500,0.774999
5106640,5220,800,69150,0.794714
9478708,1675,400,68350,0.691219
1673317,7120,800,93150,0.878257
1466028,2720,900,83650,0.710822
1256266,5535,400,71050,0.740015
7288712,3695,800,61950,0.44123
1585825,2735,800,78150,0.396975
8055010,5010,700,42850,0.73492
4767884,3545,700,40600,0.620251
7037893,2215,750,85750,0.594158
9312745,5452,600,73400,0.8307
1645354,5130,500,60950,0.566182
8135797,5095,800,71450,0.421155
7798487,6239,1250,76100,0.429899
3672564,2530,550,78100,0.352145
5571928,3525,900,38800,0.705037
1895611,4040,900,85500,0.813191
4408296,3770,600,65950,0.650468
6605678,1565,400,61300,0.642866
7739788,2110,900,34050,0.615678
1895381,3825,700,48300,0.578607
9597624,6745,700,64300,0.686645
1911210,4005,600,49300,0.789871
3512569,2265,900,79000,0.248873
7450860,5045,1100,43300,0.772243
2864365,3677,500,36300,0.743558
3037953,2565,1000,38100,0.422707
7945852,3295,600,78000,0.827291
6552968,4125,600,43650,0.442882
4685007,3540,700,31150,0.66121
7125423,3790,600,40050,0.657996
9749579,5260,1450,76550,0.868009
3642728,3015,700,55450,0.711301
7538767,3680,600,67500,0.655893
4073023,1610,600,56550,0.764959
6913766,2520,1000,74900,0.527124
3432181,4220,401,73100,0.49886
7779868,3620,400,58850,0.626942
3335842,3680,700,39850,0.716238
8287579,2000,400,44100,0.603495
4024664,3245,700,63000,0.77155
2585092,1685,700,50100,0.506576
1366582,6040,400,76450,0.630902
5035228,4535,600,58150,0.702382
5921407,2540,700,55750,0.476804
1775632,4060,700,72000,0.568627
5166592,3150,400,77450,0.874507
8337500,2620,2600,88500,0.391532
4085694,4195,600,31500,0.383892
1480226,3345,400,87650,0.628625
7024191,6505,1050,62100,0.722496
6436269,4700,900,62850,0.747959
2167389,2550,700,63850,0.743076
4735659,3575,400,63300,0.767934
7553595,3090,700,80800,0.577251
5064100,2675,600,53850,0.725483
8260159,4100,700,70050,0.728124
3214091,1730,600,61350,0.601059
2115836,2730,1000,62150,0.756902
5983170,3530,700,48400,0.677381
7640514,2045,450,42800,0.470978
5927127,2515,700,48100,0.800495
2232881,2145,800,76250,0.563492
5373984,4015,650,72200,0.637001
1446170,2175,1000,49050,0.351045
5690259,4620,900,67800,0.820105
6065289,5030,750,60000,0.525233
4946202,4077,600,60000,0.496185
7520174,5035,1200,62450,0.516001
5978821,1740,600,56750,0.644658
2803873,3525,800,56800,0.482361
8508073,2560,800,56150,0.405179
9952411,2290,1200,82650,0.527788
3360673,3080,1350,80050,0.675292
8074463,2175,400,35400,0.632928
1356112,3515,900,48750,0.523063
1479885,3600,1100,48900,0.566902
4646393,1785,800,64550,0.649772
8931080,1730,600,34800,0.767148
7902798,3482,800,56950,0.647941
7032856,4613,400,30950,0.695552
4444250,5250,1900,62550,0.804815
2347351,1780,900,70700,0.395375
6407723,2991,800,46900,0.552125
8908485,2640,900,71150,0.443192
9741410,3565,1200,91200,0.507246
5929075,5000,900,62700,0.63552
8589540,4150,400,49450,0.577579
7333470,5005,1199,36400,0.682737
4464090,2120,1400,94550,0.747557
1191078,1830,400,62850,0.49678
7143185,3295,400,51600,0.80807
7938380,6255,600,39400,0.603498
4581825,5160,400,69300,0.561446
2062985,6020,1200,51400,0.673193
8270237,4040,550,39600,0.578721
2010779,5015,900,64500,0.736155
8430159,4195,600,45600,0.755728
2846930,3080,1200,72850,0.850313
3077282,5095,1200,66050,0.747481
7967067,5640,900,58000,0.523225
2628535,2535,2600,67300,0.537732
2293670,2955,800,81200,0.764451
1555530,3261,800,34800,0.612216
1154658,1575,400,53200,0.843281
4162898,2455,500,53100,0.758658
6025012,2720,400,68550,0.596149
5219473,2255,500,61900,0.80085
7592650,3895,400,48650,0.773619
2375064,4655,600,67450,0.559064
1621686,5225,2400,78300,0.678994
3579592,3760,2500,85200,0.553188
3747190,4245,700,68000,0.814316
2177904,3815,600,64400,0.798318
8205589,2115,400,60850,0.575466
8130250,4870,1050,81950,0.649308
5407098,7170,2900,64300,0.855639
4695791,1725,700,74200,0.478581
8674123,2500,500,66900,0.496762
3243212,4885,600,51300,0.508284
4958485,6665,2500,73050,0.789444
6281371,8847,900,73550,0.443795
8730435,6620,1199,39900,0.728264
5288372,9050,700,83850,0.629004
8751818,3245,800,56150,0.637598
9382923,2340,1250,66750,0.389702
3617361,2220,800,78000,0.586761
8555965,2245,700,87350,0.628811
4290871,3145,2400,58700,0.83061
7068667,2655,3200,47450,0.386683
6795934,5130,800,31500,0.751314
3472014,3205,400,44100,0.436958
6323712,2417,600,71700,0.737472
8078925,5602,800,59400,0.702278
4942993,2240,800,73750,0.632451
8564990,2511,1100,75650,0.784025
4203670,4015,2800,70700,0.594461
7870491,3620,900,54000,0.560741
1992532,2575,800,74400,0.581299
1822879,1625,350,58450,0.364568
5947826,1725,800,61950,0.804396
9662859,1865,450,33400,0.468116
5501730,3275,1200,66850,0.414841
9207623,2125,700,46850,0.584903
2974164,2943,600,70000,0.543531
9335439,2533,600,36950,0.802427
4511710,3595,600,56700,0.72306
1716982,1525,500,67950,0.8108
4456254,2705,1200,84550,0.806218
3179818,2620,2400,32150,0.480647
3541985,2165,900,80950,0.538802
2387350,5205,1150,97500,0.434606
5479572,2310,1100,75000,0.515895
2516039,5195,700,50650,0.674274
1260110,3155,1000,38350,0.674813
2473969,2785,700,47500,0.749267
3219919,5725,550,71800,0.439217
3883089,3525,2400,61750,0.737808
5827893,3250,500,40950,0.574749
6795830,2056,800,58800,0.683079
9092917,4535,2800,85700,0.73023
3060663,2140,1400,85750,0.750967
8983029,2220,900,75250,0.699174
1724144,2600,1350,85550,0.650019
2881978,9135,900,81550,0.865848
6084362,2630,1100,70800,0.536628
2619145,4585,800,85200,0.706753
7105394,2102,700,78450,0.54161
5561803,3045,600,45800,0.63487
3915585,5180,2400,80400,0.409846
4505279,5220,900,68000,0.516972
2349114,5065,700,68250,0.792113
4530160,1650,450,43350,0.493731
8163634,1515,400,49050,0.690901
5138776,2580,700,61000,0.889829
5302400,4795,800,56100,0.497799
3526620,4046,600,82300,0.679831
2178251,6155,700,49500,0.465937
5444695,5085,2200,83150,0.575342
4023058,6040,3200,83250,0.680276
6008316,1755,600,59800,0.595274
6252721,5155,400,55950,0.505633
8937979,4491,700,63900,0.779062
3700894,2215,500,39750,0.49288
8611567,4040,600,38700,0.479341
9970823,3675,1900,75500,0.456785
8267868,2495,800,74700,0.359376
8221810,3680,800,57700,0.783004
6439001,3455,400,77600,0.468993
8423586,3280,800,55500,0.533462
5625273,2205,700,67500,0.435772
9833222,3115,800,72000,0.486624
5337432,2980,700,71600,0.653772
7308736,2320,400,31100,0.414497
8738656,2115,800,52650,0.318574
5777175,3665,500,71250,0.367992
8063990,2200,700,62750,0.706433
4116907,2407,1100,72300,0.71561
1719429,8320,500,57250,0.670708
5858970,3705,500,71050,0.718174
4497893,4505,400,89200,0.649436
4312061,3750,700,45050,0.64807
7458929,1515,450,44650,0.600872
1593296,3280,400,56950,0.571784
4792359,5045,2500,46700,0.504651
3037506,3015,600,46400,0.609832
3620442,6155,900,51600,0.642739
1824453,6560,700,63750,0.785311
7785229,2740,2700,69650,0.575128
5618005,6190,4100,78450,0.530036
2157379,3330,700,71650,0.822239
5659068,3620,1200,55700,0.800262
5520614,5135,1050,82100,0.469278
5039370,3500,500,56100,0.675692
9902737,2194,400,59300,0.627182
5857701,2410,1000,69750,0.751409
9570193,1665,700,63950,0.673347
5393088,1710,550,30550,0.478204
9168444,6034,500,39450,0.708099
9088511,2715,700,37000,0.73554
7271427,4785,1100,56800,0.65383
3649767,1690,800,66750,0.840408
6802684,4345,400,36450,0.707022
8131177,5140,1100,64700,0.73698
3645792,3260,400,50200,0.447344
1334744,6670,1050,49350,0.81339
5086679,2725,500,54750,0.377924
6649411,4155,500,48150,0.629177
5538955,1610,900,62550,0.801667
9892792,2785,500,42400,0.762569
9207379,4220,400,61500,0.585346
1892315,5195,700,53850,0.74643
6441093,3420,400,59000,0.681858
8993369,5020,700,63100,0.490518
9954440,2255,400,45400,0.630649
2922217,5265,600,58300,0.698272
3187124,4818,400,40550,0.444775
3005830,5005,800,83650,0.662231
1602778,4110,600,64950,0.496198
7683517,6030,800,59800,0.658187
4924249,3555,1000,48650,0.813723
4440226,3220,2500,72650,0.493769
2145084,1810,900,58100,0.456415
3044223,3175,1050,64150,0.477049
7574359,7090,2200,48450,0.501583
1692982,2775,1100,47350,0.530098
4591777,3490,3100,76250,0.618759
6577840,5115,1050,88050,0.665304
8541281,5990,700,49000,0.826392
8622462,4295,400,43050,0.667567
2926784,3525,1000,56150,0.507214
5919034,2755,500,54900,0.502145
1326932,3155,700,68650,0.561025
6892366,8767,700,69250,0.706894
1255812,4060,1100,65050,0.687739
2796161,3705,600,41100,0.882239
8458232,3070,1199,57050,0.700637
8394211,3750,1200,63800,0.707605
4758854,2780,600,30800,0.807108
2155854,5465,400,43050,0.431652
4779275,2710,400,24250,0.493834
4409584,1885,800,47550,0.759384
9778412,4135,400,72050,0.7788
6383560,3375,1450,60300,0.691497
8553149,4519,400,40150,0.56414
6289093,6540,2400,66400,0.70222
6226429,3195,900,40250,0.457655
8846262,5185,600,52300,0.696097
7359106,3150,800,49500,0.677881
4515871,3590,5200,64400,0.562059
8031036,2300,1150,81000,0.504496
6959474,5255,850,41700,0.456871
6955541,3545,700,45400,0.624185
5862241,2510,1200,66650,0.743851
5211302,6580,400,74400,0.833005
3373960,2690,400,82300,0.710702
7233803,3055,550,42900,0.592276
9798176,3605,1200,56100,0.550157
6865002,2725,1200,65300,0.744575
8528282,6265,700,47200,0.763693
7272901,1985,600,57650,0.605281
7400360,3620,700,82600,0.736293
9409574,1770,900,40050,0.703731
2581589,2750,400,65050,0.693867
5758975,5120,900,71050,0.354103
1577536,5215,1000,50150,0.598213
8969648,1690,800,34400,0.611744
5563441,5492,550,42000,0.763722
5246908,3130,1250,73850,0.710477
5946621,3045,700,59550,0.63971
7925364,5095,1200,60150,0.315545
9610629,5040,2600,70300,0.65911
2347205,7120,1300,77900,0.814036
2079519,2170,400,54800,0.776723
8391126,4185,700,56700,0.527857
2244989,4735,700,87450,0.530699
6565160,1625,400,59800,0.587957
8684150,3285,400,69350,0.446472
1128481,5285,1100,46700,0.443445
8049562,2205,400,46150,0.402735
2801650,5265,1400,64200,0.80028
7818253,2615,1700,93000,0.675294
6363098,2530,1800,81250,0.574806
2596490,3060,800,51450,0.69187
8261862,3585,1900,78900,0.782732
9761312,6510,1400,88550,0.7658
2110020,5060,700,45450,0.610235
8050301,6245,3300,46250,0.498115
4309344,3385,2000,64950,0.746951
5134523,2710,400,42950,0.698372
1805901,6500,600,83250,0.641538
1173516,4780,1200,62250,0.62016
3121330,1720,600,84150,0.646045
9533119,1751,600,60150,0.81861
1622585,3755,800,60600,0.663796
9259323,5085,2900,83900,0.673316
9474195,3745,600,47300,0.519588
1872781,3075,800,38800,0.472132
2292280,1805,700,59850,0.380108
5053074,3115,600,54450,0.490505
2832658,4030,800,49050,0.596642
1334347,3005,800,32600,0.451657
5645713,4488,1900,84300,0.891418
5646860,5517,900,80250,0.669212
9979337,5657,600,43750,0.457471
5137985,3220,800,76350,0.490927
3906268,2650,950,80100,0.66757
9249358,5235,500,45900,0.69402
7463956,5265,1100,57900,0.488955
2486137,2005,550,36050,0.79483
1724195,1785,600,49500,0.791368
1332043,5250,800,65600,0.772859
7084087,4090,4800,67600,0.773955
5776331,3435,1000,61400,0.893419
9516409,3120,400,44450,0.729984
7413162,4185,700,50950,0.726224
9392038,5135,800,48950,0.798121
3198546,2780,600,47450,0.549809
4914573,3280,800,47350,0.667219
2962902,3420,600,44300,0.43634
9371858,1615,500,68100,0.838676
3858595,3100,2100,88150,0.443462
8798902,5125,400,76650,0.679736
9329805,4333,600,80800,0.620157
9008358,4740,1300,85200,0.578336
3211751,5250,1100,75000,0.433392
2992318,3505,2600,53550,0.778408
6373654,1015,900,39350,0.53202
3081567,7000,400,82350,0.698278
9406399,4325,600,36750,0.762457
3828263,3605,1350,86500,0.683392
7219805,4695,600,39100,0.626052
4960296,2500,450,35250,0.666856
1850904,2090,400,55600,0.785489
5893188,4985,800,56750,0.602921
8226585,2035,600,69000,0.784654
4089855,1571,500,72000,0.622398
1540140,3500,700,55950,0.609837
6947687,4980,600,31800,0.42949
6541600,3605,700,53600,0.693302
3781670,5260,700,43950,0.403513
2148138,6525,900,84150,0.625175
9220867,3705,600,60800,0.643368
1507196,2645,400,41700,0.629255
2625375,3040,1200,65050,0.854195
9336587,3100,400,78050,0.702282
2030152,5225,800,46700,0.407469
2951393,2155,800,51900,0.269902
6790878,3340,1200,56400,0.683338
5072325,3530,500,74000,0.760883
3076034,3150,900,47550,0.541249
2718268,1900,600,52200,0.839451
7327957,5015,600,72600,0.801771
3129466,3860,700,55750,0.50137
6077756,4376,1350,65450,0.340635
8719664,1785,600,43450,0.578135
4416683,3985,1100,51250,0.7217
1580115,3515,1300,70700,0.617923
9667278,2105,400,60300,0.535664
3911504,3260,500,58450,0.536125
4824349,2770,600,43050,0.678544
3161656,3020,1200,65400,0.840004
1447497,5065,2500,73250,0.558912
7880890,2670,700,26700,0.268049
9047369,3690,1200,52850,0.867157
2676791,4725,900,64450,0.652183
1948360,3130,700,56700,0.537171
5867004,5245,700,79300,0.634384
5106028,1771,800,46350,0.645383
9833094,3180,1450,74850,0.609488
3015817,3575,400,59850,0.706426
1263620,6140,3650,68650,0.450848
9905870,5240,2800,73000,0.864535
1845073,8275,1450,83650,0.704243
2188701,5080,400,80400,0.762738
8265285,4750,1100,79150,0.86075
7964730,5160,550,69100,0.700852
1833906,3265,1450,84350,0.477388
9721171,2065,600,63300,0.705276
1823600,3035,600,47700,0.639117
4462711,3185,600,36600,0.784187
9319038,2640,400,58800,0.612484
4853043,3220,400,49850,0.358618
8767978,3635,400,79350,0.680493
1205713,5160,400,77050,0.85878
7598400,5260,700,58900,0.695815
2158838,6760,1700,86650,0.327004
1797923,3030,800,59350,0.507447
1135722,2750,700,89250,0.844643
9196427,4605,1200,76300,0.602688
5957745,2695,400,45100,0.713778
5122446,3105,400,46550,0.805452
6211426,5010,2600,53500,0.718308
8942001,3912,900,65850,0.650242
3766910,5160,400,45900,0.478432
9421458,2180,800,77600,0.797516
9611545,6255,600,60750,0.505023
9051698,4705,900,30300,0.369357
1316037,2510,500,54550,0.756002
2321909,3530,800,79850,0.82434
8604664,5652,700,64700,0.597132
6560767,5275,400,50350,0.733087
1931722,5235,3100,80550,0.459411
2204506,2525,500,47550,0.405562
3762807,2405,900,59200,0.658997
1311162,2760,400,51300,0.85561
2812308,2255,600,68850,0.854266
1611638,3160,700,64450,0.477261
4293106,6220,400,36300,0.607647
8234453,4795,1200,32400,0.661998
2946480,2770,500,45100,0.634988
2728683,8295,400,49050,0.502366
5527699,2570,700,56250,0.480561
8071665,4115,900,58100,0.548452
6278648,1557,700,58850,0.500888
8257045,6795,1600,98300,0.222057
8610275,3730,2900,60600,0.737487
3479523,5485,600,34100,0.72875
6419565,7107,1200,30650,0.661602
2763784,4115,900,38100,0.61105
3587310,3640,800,61250,0.637572
4734941,4515,400,53250,0.940004
5987453,2195,700,79500,0.635964
8718495,3665,700,52850,0.504606
5982823,2185,800,49700,0.674149
9103313,2735,500,48900,0.512347
8599474,6720,1900,88350,0.30871
9166113,2685,400,74250,0.591581
5397318,3210,800,57950,0.46609
2216744,6160,2400,75250,0.691334
3150648,5205,1000,59850,0.416204
2751059,2215,1100,78750,0.659695
2445124,5418,1150,59200,0.451171
4044556,2175,400,62850,0.622168
1440701,4790,650,67400,0.713847
8731731,6640,400,74200,0.546321
8603049,4940,3100,83000,0.715426
9491376,3780,400,45350,0.390306
5594856,5160,400,75450,0.786348
7467483,4765,700,81850,0.633069
5046782,3285,600,36000,0.493101
5470104,2960,450,33050,0.421326
5070639,6765,700,49850,0.573507
8336321,3802,700,67050,0.821936
5390085,4610,700,77800,0.7662
7249658,2030,400,40400,0.375141
3176977,2275,400,66150,0.491268
3618946,4170,400,40050,0.549308
1949737,3540,400,83000,0.487308
2371072,5120,400,80100,0.702646
5311443,4290,1700,80250,0.707609
7528453,1835,700,68400,0.5818
2926659,1865,600,45450,0.433294
2668410,2675,700,49000,0.665596
4937270,2500,600,38800,0.589454
8172795,5095,600,66800,0.544608
4404085,5270,800,50600,0.736039
7620968,6070,1200,54450,0.770388
2819716,3650,700,46650,0.568868
3611873,5020,600,54600,0.546714
1289753,2755,525,47250,0.708877
8134652,1325,400,37400,0.805431
3792115,6210,1100,60650,0.732735
3532075,5200,600,36800,0.753104
2808120,2203,400,50400,0.545131
7712053,3010,1100,63250,0.732823
9622595,3700,800,58650,0.891431
3866685,6215,2800,65950,0.729838
5704008,2555,700,68400,0.561532
8959102,2100,1100,59800,0.389938
2215731,3595,1350,84550,0.623752
3033558,2570,400,76850,0.631644
9159408,2540,600,47150,0.796825
5754296,3680,600,57800,0.495604
9431643,5190,1200,85200,0.715465
8623940,3125,700,48400,0.368509
3320134,1555,500,70000,0.620397
3283363,3380,1000,34050,0.743729
8021912,5055,1200,64350,0.619436
1946463,3465,700,36750,0.914876
7898316,5130,2200,85050,0.566105
8383850,3550,600,77650,0.699477
9405901,5607,2100,85600,0.534043
9773234,6010,2400,68150,0.614366
6840723,4230,600,80700,0.51478
7964167,1515,500,31650,0.613721
1507865,3255,700,62550,0.750046
2559753,5637,1000,68100,0.54536
7818296,2215,1100,52200,0.794214
5104061,4245,700,59550,0.770091
4166143,2070,500,68850,0.5822
3874552,2645,700,53950,0.752269
2509137,1665,400,35550,0.492129
3182212,1755,700,54500,0.743366
4676168,3650,1100,49750,0.798488
2168054,1635,600,46200,0.422821
5295674,3695,900,40050,0.627469
1726644,6015,1800,71850,0.655848
6273375,3912,700,91750,0.80625
8350541,3085,500,56050,0.640214
1825327,3220,900,45200,0.495099
3136025,1625,700,63700,0.45089
4654563,3130,700,43300,0.778702
9987919,2770,700,66150,0.747662
1224990,2340,500,53700,0.799244
2906650,6710,3300,74550,0.776851
6602638,3460,900,40650,0.505624
6902612,1511,1200,38100,0.508294
4172555,2270,800,42300,0.571556
1814638,5215,1100,59350,0.633433
3230177,4625,900,38150,0.604812
7375660,4545,2800,76750,0.843963
3788825,2821,400,51200,0.758212
6295996,3255,2950,78300,0.812898
4277035,9190,10100,67500,0.68684
9165944,2510,1000,58950,0.522499
6603540,5240,700,49800,0.47957
1281507,2315,1700,51250,0.525689
4465039,4685,700,38300,0.388791
7181873,1645,600,51200,0.671976
4467236,7295,600,86950,0.800926
8301661,1740,600,58850,0.670509
7889762,4265,1200,74000,0.836668
6784186,4200,1600,60850,0.751074
5911032,2180,750,66600,0.698326
2792850,3120,700,86850,0.742404
8827455,1785,600,58800,0.644897
3232076,5020,1100,59300,0.505525
8029212,3875,1200,67000,0.571374
9526890,3530,2000,89800,0.636519
2409137,5285,800,71650,0.576639
7393366,3290,800,41750,0.534288
4403215,1790,900,81300,0.637123
4575764,4000,400,58650,0.847504
6921317,5245,1350,80300,0.801043
5552651,5166,1200,75150,0.508263
6380184,5040,801,53100,0.377531
5216265,2270,800,61000,0.739199
1881806,5085,400,40350,0.685027
3822262,6185,2200,86550,0.813934
6010262,5055,700,72100,0.521371
9312013,5000,800,44500,0.71426
2879593,2350,1100,65850,0.62208
1688385,7302,600,73100,0.528824
7185364,6655,2850,77250,0.54296
